pair_id	Sentence_A	Sentence_B	relation	order	additional_dimension	origin	A_cause_B	B_cause_A	A_precede_B	B_precede_A	answers	majority_vote	average_vote	quest_label	connective	connected_sent	conn_in_list	pair_ID	accept_answers	accept_st_dev	accept_average_vote	prompt	generated_answer_outlines	generated_answer_greedy	answer_greedy_cleaned
582	There are lions in the zoo.	Many young birds were kept in this zoo.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	other	There are lions in the zoo, so many young birds were kept in this zoo.	so	3356	['2', '2', '1', '1', '1', '1', '1', '1', '1', '1', '6', '3', '1', '2', '2']	1.2892719737209144	1.7333333333333334	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, then, after, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: There are lions in the zoo, so many young birds were kept in this zoo.
Rating: "	4	"2

Sentence: I"	2
544	My father has to control hypertension.	The cholesterol in Tom's body is extremely high.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'YES', 'YES']	no	-0.4	BA_cause	other	My father has to control hypertension, because the cholesterol in Tom's body is extremely high.	because	1716	['1', '4', '1', '10', '1', '1', '1', '10', '1', '1', '7', '6', '1', '1', '2']	3.2700662582481925	3.2	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, then, because, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: My father has to control hypertension, because the cholesterol in Tom's body is extremely high.
Rating: "	4	"2

Explanation: The"	2
149	A man accidentally pushed the vase off a counter.	The vase shattered on the floor.	causality	B follows A	none	big_bench	True	False	True	False	['NO', 'NO', 'NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO']	no	-0.4	BA_temp	thus	A man accidentally pushed the vase off a counter, after the vase shattered on the floor.	after	2784	['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '3', '2', '2', '1', '2']	0.5962847939999438	1.3333333333333333	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, because, then, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: A man accidentally pushed the vase off a counter, after the vase shattered on the floor.
Rating: "	5	"2

Explanation: The"	2
406	Lili went to the dentist.	Jude entered the pharmacy.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	Lili went to the dentist, because Jude entered the pharmacy.	because	2914	['1', '2', '1', '1', '1', '1', '1', '10', '1', '1', '6', '1', '1', '1', '2']	2.462158041682586	2.066666666666667	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, so, then, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Lili went to the dentist, because Jude entered the pharmacy.
Rating: "	5	"2

Sentence: L"	2
584	Lily studies math.	Lily studies physics.	no_rel	none	none	origin	False	False	False	False	['YES', 'NO', 'NO', 'YES', 'YES', 'NO', 'YES', 'NO', 'NO', 'YES']	inconclusive	0.0	AB_temp	other	Lily studies math, then Lily studies physics.	then	2085	['9', '7', '10', '1', '7', '10', '4', '10', '3', '10', '8', '5', '8', '7', '2']	2.9544693074880453	6.733333333333333	"Evaluate the acceptability of sentences that describe two events linked by connectives: then, so, because, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Lily studies math, then Lily studies physics.
Rating: "	5	"7
Explanation: The"	7
461	Brad decided to host a party for his friends.	Lisa decided to have a picnic with her family.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	Brad decided to host a party for his friends, after Lisa decided to have a picnic with her family.	after	3643	['9', '7', '10', '1', '5', '6', '5', '10', '3', '10', '8', '10', '8', '9', '2']	2.963481436119049	6.866666666666666	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, so, after, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Brad decided to host a party for his friends, after Lisa decided to have a picnic with her family.
Rating: "	7	"5

Sentence: Brad"	5
286	The girl set the alarm clock.	The girl woke up.	temporal	B follows A	none	Descript	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_cause	then	The girl set the alarm clock, so the girl woke up.	so	3470	['10', '9', '5', '10', '10', '1', '6', '10', '10', '10', '8', '10', '10', '8', '2']	2.9544693074880453	7.933333333333334	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, because, after, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: The girl set the alarm clock, so the girl woke up.
Rating: "	4	"5

Explanation: The"	5
126	Luke is covered in scars.	Luke had a bad accident with his scooter.	causality	A follows B	none	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	because	Luke is covered in scars, after Luke had a bad accident with his scooter.	after	4421	['10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '9', '10', '8', '9', '2']	2.006655592438988	9.2	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, then, so, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Luke is covered in scars, after Luke had a bad accident with his scooter.
Rating: "	7	"7
Explanation: The"	7
127	Mike worked all day.	Mike is very tired.	causality	B follows A	none	origin	True	False	True	False	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	thus	Mike worked all day, after Mike is very tired.	after	4766	['3', '3', '1', '1', '1', '5', '1', '1', '1', '1', '4', '1', '8', '9', '2']	2.56124969497314	2.8	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, after, then, because.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Mike worked all day, after Mike is very tired.
Rating: "	4	"2

Sentence: Mike"	2
269	Gaia found the bus stop nearest to her location.	Gaia waited for the bus at the stop.	temporal	B follows A	none	Descript	False	False	True	False	['NO', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.6	AB_cause	then	Gaia found the bus stop nearest to her location, so Gaia waited for the bus at the stop.	so	2503	['10', '8', '10', '1', '10', '10', '5', '10', '8', '10', '8', '10', '10', '10', '2']	2.94089933334837	8.133333333333333	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, then, because, so.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Gaia found the bus stop nearest to her location, so Gaia waited for the bus at the stop.
Rating: "	8	"8

Explanation: The"	8
233	Chiara boarded the airplane.	Chiara went to the gate with the boarding pass.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	after	Chiara boarded the airplane, after Chiara went to the gate with the boarding pass.	after	24	['10', '10', '10', '1', '10', '10', '10', '1', '1', '10', '8', '10', '10', '10', '2']	3.827386691841953	7.533333333333333	"Evaluate the acceptability of sentences that describe two events linked by connectives: then, because, so, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Chiara boarded the airplane, after Chiara went to the gate with the boarding pass.
Rating: "	5	"8

Sentence: Chi"	8
25	Luca and Mara broke up.	Mara did not want to have children.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.6666666666666666	AB_cause	because	Luca and Mara broke up, so Mara did not want to have children.	so	260	['2', '10', '1', '10', '1', '1', '1', '10', '1', '1', '3', '1', '7', '2', '2']	3.5565276448931047	3.533333333333333	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, so, after, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Luca and Mara broke up, so Mara did not want to have children.
Rating: "	1	"8

Sentence: Luca"	8
590	Jerry ate a lot of shallots.	John does not eat vegetables.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	other	Jerry ate a lot of shallots, then John does not eat vegetables.	then	334	['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '3', '1', '1', '2', '2']	0.5734883511361751	1.2666666666666666	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, so, after, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Jerry ate a lot of shallots, then John does not eat vegetables.
Rating: "	1	"2

Sentence: Jerry"	2
549	Someone knocked on the door.	The school bell rang.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	other	Someone knocked on the door, so the school bell rang.	so	1409	['1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '3', '4', '1', '1', '2']	0.8844332774281066	1.4666666666666666	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, after, so, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Someone knocked on the door, so the school bell rang.
Rating: "	5	"2

Sentence: The"	2
553	The dad put some oil on the pan fries.	Jerry ate a lot of shallots.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	The dad put some oil on the pan fries, after Jerry ate a lot of shallots.	after	3967	['1', '8', '1', '1', '1', '1', '1', '1', '1', '1', '4', '9', '1', '2', '2']	2.5473297566057065	2.333333333333333	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, because, so, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: The dad put some oil on the pan fries, after Jerry ate a lot of shallots.
Rating: "	6	"3
Explanation: The"	3
102	Albert fell down the stairs.	Albert broke a leg.	causality	B follows A	none	origin	True	False	True	False	['YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'NO']	no	-0.4	BA_cause	thus	Albert fell down the stairs, because Albert broke a leg.	because	1450	['2', '2', '1', '1', '1', '1', '1', '1', '1', '1', '3', '1', '5', '1', '3']	1.1352924243950933	1.6666666666666667	"Evaluate the acceptability of sentences that describe two events linked by connectives: so, because, after, then.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Albert fell down the stairs, because Albert broke a leg.
Rating: "	5	"8

Sentence: Albert"	8
555	There are gray clouds in the sky.	The sun is rising.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES']	no	-0.6	AB_temp	other	There are gray clouds in the sky, then the sun is rising.	then	358	['1', '7', '8', '1', '5', '7', '1', '10', '1', '1', '3', '4', '6', '8', '2']	3.04776785350999	4.333333333333333	"Evaluate the acceptability of sentences that describe two events linked by connectives: after, then, because, so.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: There are gray clouds in the sky, then the sun is rising.
Rating: "	5	"2
Explanation: The"	2
539	The floor was clean.	The house had a high ceiling.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	The floor was clean, because the house had a high ceiling.	because	2132	['1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '4', '8', '3', '1', '2']	1.8571184369578824	1.8666666666666667	"Evaluate the acceptability of sentences that describe two events linked by connectives: then, so, because, after.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: The floor was clean, because the house had a high ceiling.
Rating: "	4	"2

Explanation: The"	2
225	Gina turned the cake out onto a cake plate.	Gina served the cake to family and friends.	temporal	B follows A	none	Descript	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES']	yes	0.8	AB_cause	then	Gina turned the cake out onto a cake plate, so Gina served the cake to family and friends.	so	270	['10', '10', '1', '10', '6', '2', '1', '1', '8', '1', '6', '10', '8', '9', '2']	3.7535168694024654	5.666666666666667	"Evaluate the acceptability of sentences that describe two events linked by connectives: because, then, after, so.

Rate each sentence on a scale from 1 to 10 based on how well the connective expresses the relationship between the events.

Sentence: Gina turned the cake out onto a cake plate, so Gina served the cake to family and friends.
Rating: "	7	"5

Explanation: The"	5
